,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1395,Mashhad,IR,36.297,59.6062,89.74,40,75,11.5,broken clouds
1396,Simoes,BR,-7.5989,-40.8178,67.87,90,34,5.91,scattered clouds
1397,Rio Gallegos,AR,-51.6226,-69.2181,33.85,69,0,6.91,clear sky
1398,Kyabe,TD,9.4515,18.9449,79.02,80,100,4.47,moderate rain
1399,Rudsar,IR,37.1376,50.288,85.98,65,65,7.7,broken clouds
1400,Luba,GQ,3.4568,8.5547,82.29,84,75,10.07,light rain
1401,Meridian,US,43.6121,-116.3915,83.03,47,0,10.36,clear sky
1402,Pinega,RU,64.7001,43.3936,73.56,47,86,3.98,overcast clouds
1403,Dabola,GN,10.75,-11.1167,73.65,90,100,2.37,overcast clouds
1404,Buchanan,LR,5.8808,-10.0467,77.07,74,100,2.35,overcast clouds
1405,Kerouane,GN,9.2667,-9.0167,73.24,88,56,3.13,broken clouds
1406,Eslov,SE,55.8393,13.3039,71.65,52,17,5.84,few clouds
1407,Seryshevo,RU,51.0933,128.3786,71.46,93,100,11.1,moderate rain
1408,Bondo,CD,3.8146,23.6866,69.44,97,100,1.52,overcast clouds
1409,San Vicente,AR,-26.6167,-54.1333,43.18,78,5,2.08,clear sky
1410,Siparia,TT,10.1333,-61.5,76.82,96,45,10.92,scattered clouds
1411,Biu,NG,10.6129,12.1946,75.74,71,43,9.4,scattered clouds
1412,Pemangkat,ID,1.1667,108.9667,78.96,78,100,5.5,overcast clouds
1413,Bartica,GY,6.4,-58.6167,75.52,99,56,1.95,broken clouds
1414,Mitu,CO,1.1983,-70.1733,70.48,99,95,0.81,overcast clouds
1415,Malindi,KE,-3.2175,40.1191,79.68,70,15,15.86,light rain
1416,Oistins,BB,13.0667,-59.5333,79.52,88,40,9.22,scattered clouds
1417,Launceston,AU,-41.45,147.1667,53.24,62,100,19.57,light rain
1418,Huesca,ES,42.1362,-0.4087,83.08,62,20,5.75,few clouds
1419,Kirkland Lake,CA,48.1446,-80.0377,59.29,88,6,6.42,clear sky
1420,Pasni,PK,25.2631,63.471,82.13,83,100,14.79,overcast clouds
1421,Maldonado,UY,-34.6667,-54.9167,45.23,85,100,3.69,overcast clouds
1422,Samur,RU,41.8253,48.486,85.8,49,96,10.69,overcast clouds
1423,Matamoros,MX,25.5333,-103.25,78.08,33,100,5.7,overcast clouds
1424,Gusau,NG,12.1628,6.6614,78.78,69,98,8.5,overcast clouds
1425,Christchurch,NZ,-43.5333,172.6333,43.92,63,40,8.05,scattered clouds
1426,Geilo,NO,60.5333,8.2076,61.56,80,100,5.82,light rain
1427,Manavalakurichi,IN,8.1333,77.3,84.63,75,48,14.83,scattered clouds
1428,Aleksandrov,RU,56.4,38.71,71.87,36,2,5.73,clear sky
1429,Puri,IN,19.8,85.85,90.12,69,100,14.56,overcast clouds
1430,Camacari,BR,-12.6975,-38.3242,73.17,95,59,1.86,broken clouds
1431,Kabo,CF,7.6994,18.629,77.14,82,99,5.14,light rain
1432,Hamburg,DE,53.55,10.0,72.28,64,0,6.91,clear sky
1433,Dawson Creek,CA,55.7666,-120.2362,62.24,88,0,13.8,clear sky
1434,Hampden,US,42.1668,-72.5829,65.66,90,0,3.44,clear sky
1435,Tukrah,LY,32.5341,20.5791,85.37,56,0,10.71,clear sky
1436,Saint-Andre-Avellin,CA,45.7168,-75.066,58.6,90,0,2.06,clear sky
1437,Rundu,NA,-17.9333,19.7667,76.78,16,2,6.67,clear sky
1438,Kattivakkam,IN,13.2167,80.3167,93.29,74,98,15.79,overcast clouds
1439,Mazatlan,MX,23.2167,-106.4167,83.91,80,100,5.75,thunderstorm
1440,Weinan,CN,34.5036,109.5089,92.89,50,1,11.18,clear sky
1441,Hit,IQ,33.6416,42.8251,111.49,6,1,3.71,clear sky
1442,Lakatoro,VU,-16.0999,167.4164,78.22,80,100,4.79,overcast clouds
1443,Sakata,JP,38.9167,139.855,84.38,79,20,6.91,few clouds
1444,Rajgarh,IN,28.6333,75.3833,91.78,52,82,7.7,broken clouds
1445,Preobrazheniye,RU,42.9019,133.9064,75.74,83,73,6.4,broken clouds
1446,Solnechnyy,RU,50.7214,136.6319,74.44,72,59,5.35,broken clouds
1447,Kuala Sungai Baru,MY,2.3594,102.0353,84.24,69,42,7.54,moderate rain
1448,Chaozhou,CN,23.6651,116.6379,84.06,59,33,8.5,scattered clouds
1449,Joao Monlevade,BR,-19.81,-43.1736,57.97,91,89,1.68,overcast clouds
1450,Wuchang,CN,44.9143,127.15,81.99,77,25,4.5,scattered clouds
1451,Nenjiang,CN,49.1833,125.2167,76.59,81,70,8.9,broken clouds
1452,Gondanglegi,ID,-7.7479,112.0132,83.75,61,98,11.45,overcast clouds
1453,Svetlaya,RU,46.5389,138.3297,64.15,94,100,7.99,overcast clouds
1454,Harlingen,US,26.1906,-97.6961,80.89,98,0,0.0,clear sky
1455,Port Said,EG,31.2565,32.2841,79.84,72,2,5.55,clear sky
1456,Botwood,CA,49.1499,-55.3482,57.9,90,41,8.23,scattered clouds
1457,Kui Buri,TH,12.0828,99.8543,88.36,65,100,12.77,overcast clouds
1458,Iberia,US,29.9502,-91.7507,75.96,94,0,3.44,clear sky
1459,Metro,ID,-5.1131,105.3067,84.94,67,49,9.66,scattered clouds
1460,Guaira,BR,-20.3183,-48.3106,59.97,52,0,4.54,clear sky
1461,Banjarmasin,ID,-3.3244,114.591,77.14,96,100,5.61,overcast clouds
1462,Coria,ES,39.9879,-6.5377,89.46,26,0,6.04,clear sky
1463,Solok,ID,-0.7918,100.6593,81.55,65,39,1.21,scattered clouds
1464,Odesskoye,RU,54.2111,72.9651,74.52,60,98,9.73,overcast clouds
1465,Zambezi,ZM,-13.5432,23.1047,81.54,17,0,4.25,clear sky
1466,Fort Morgan,US,40.2503,-103.8,71.02,49,82,6.76,broken clouds
1467,Patacamaya,BO,-17.2333,-67.9167,41.97,43,1,1.99,clear sky
1468,Petit Goave,HT,18.4314,-72.8669,80.44,74,13,1.05,few clouds
1469,Bayanday,RU,53.0661,105.5139,62.89,92,100,7.29,overcast clouds
1470,Bandrele,YT,-12.9067,45.1914,80.35,69,0,6.91,clear sky
1471,Minas,UY,-34.3759,-55.2377,46.92,86,100,3.56,overcast clouds
1472,Winneba,GH,5.3511,-0.6231,76.08,77,99,10.4,overcast clouds
1473,Viedma,AR,-40.8135,-62.9967,41.41,73,87,3.62,overcast clouds
1474,Santa Cruz De Tenerife,ES,28.4682,-16.2546,85.91,81,20,17.27,few clouds
1475,Springbok,ZA,-29.6643,17.8865,48.92,37,2,16.04,clear sky
1476,Zavallya,UA,48.2135,30.0156,87.62,21,19,12.3,few clouds
1477,Puerto Montt,CL,-41.4698,-72.9447,41.83,100,100,0.0,overcast clouds
1478,Qazvin,IR,36.2797,50.0049,89.22,29,40,6.91,scattered clouds
1479,Tobermory,CA,45.2501,-81.6665,63.86,91,6,9.91,clear sky
1480,Klyavlino,RU,54.2649,52.0267,76.51,45,90,5.77,overcast clouds
1481,Nargana,PA,9.4428,-78.5906,81.05,84,100,13.6,overcast clouds
1482,Pacifica,US,37.6138,-122.4869,63.73,95,75,6.91,mist
1483,Dong Hoi,VN,17.4833,106.6,87.26,70,96,7.27,overcast clouds
1484,Prieska,ZA,-29.6641,22.7474,52.0,32,0,11.97,clear sky
1485,Sarmizegetusa,RO,45.5167,22.7833,72.61,55,19,9.17,few clouds
1486,Deniliquin,AU,-35.5333,144.9667,54.7,58,100,12.08,overcast clouds
1487,Marsh Harbour,BS,26.5412,-77.0636,82.38,75,5,11.52,clear sky
1488,Orje,NO,59.4802,11.6602,74.35,50,14,9.93,few clouds
1489,Taupo,NZ,-38.6833,176.0833,38.75,83,5,3.62,clear sky
1490,Nemuro,JP,43.3236,145.575,69.67,84,51,11.59,broken clouds
1491,Katherine,AU,-14.4667,132.2667,84.52,26,70,4.61,broken clouds
1492,Puerto Carreno,CO,6.189,-67.4859,73.49,95,100,5.01,overcast clouds
1493,Mandiana,GN,10.6333,-8.6833,75.16,85,78,5.93,broken clouds
1494,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,67.71,80,48,3.62,scattered clouds
1495,Aberdeen,GB,57.1437,-2.0981,59.65,81,75,6.91,broken clouds
1496,Wiarton,CA,44.7407,-81.1332,64.49,94,75,8.05,broken clouds
1497,Palmares,BR,-8.6833,-35.5917,71.44,96,97,0.54,overcast clouds
1498,Lebedyan,RU,53.0194,39.1664,74.88,41,45,7.74,scattered clouds
1499,Tefe,BR,-3.3542,-64.7114,70.7,98,44,2.8,scattered clouds
1500,Sterlibashevo,RU,53.4376,55.2578,75.11,50,55,5.66,broken clouds
1501,Kununurra,AU,-15.7667,128.7333,75.18,53,99,0.0,overcast clouds
1502,Dakoro,NE,14.5106,6.765,77.36,66,100,11.81,overcast clouds
1503,Robertsport,LR,6.7533,-11.3686,77.86,68,49,2.62,scattered clouds
1504,Biryusinsk,RU,55.9634,97.8235,72.16,86,100,9.26,light rain
1505,Bom Jesus,BR,-9.0744,-44.3586,72.09,63,58,1.5,broken clouds
1506,Cermik,TR,38.1361,39.4493,100.0,11,0,6.02,clear sky
1507,Karpogory,RU,64.0019,44.4451,69.58,60,100,2.57,overcast clouds
1508,Mahe,IN,11.7,75.5333,83.3,79,87,12.46,overcast clouds
1509,Ntchisi,MW,-13.5278,33.9149,69.78,36,0,5.5,clear sky
1510,Tooele,US,40.5308,-112.2983,74.34,43,0,9.22,clear sky
1511,Vung Tau,VN,10.346,107.0843,86.0,75,64,10.94,broken clouds
1512,Luunja,EE,58.3558,26.8808,69.42,46,71,2.3,broken clouds
1513,Saint-Denis,FR,48.9167,2.3333,78.35,67,100,9.22,overcast clouds
1514,Sarana,RU,56.4773,57.7259,75.7,49,98,4.05,overcast clouds
1515,Dire,ML,12.2833,-10.9667,74.59,92,100,1.88,overcast clouds
1516,Humberto De Campos,BR,-2.5983,-43.4611,75.85,92,48,4.97,scattered clouds
1517,Kidal,ML,18.4411,1.4078,97.07,25,7,14.43,clear sky
1518,Inirida,CO,3.8653,-67.9239,70.59,99,78,1.45,broken clouds
1519,Mweka,CD,-4.85,21.5667,94.19,25,5,4.63,clear sky
1520,Natitingou,BJ,10.3042,1.3796,78.19,75,99,7.76,overcast clouds
1521,Esmeraldas,BR,-19.7625,-44.3139,61.84,81,3,3.96,clear sky
1522,Sulina,RO,45.1559,29.6536,85.19,46,31,10.29,scattered clouds
1523,Freeport,US,40.6576,-73.5832,75.25,56,0,4.61,clear sky
1524,Pingliang,CN,35.5392,106.6861,83.91,51,51,16.37,broken clouds
1525,Lalganj,IN,25.8667,85.1833,84.15,62,99,5.46,overcast clouds
1526,Goundi,TD,9.3627,17.366,80.8,72,59,5.53,light rain
1527,Ankara,TR,39.9199,32.8543,87.35,29,0,6.91,clear sky
1528,Abhar,IR,36.1468,49.218,83.08,35,41,12.66,scattered clouds
1529,Parrita,CR,9.5201,-84.3225,76.39,87,84,3.89,broken clouds
1530,Kapit,MY,2.0167,112.9333,74.95,99,100,0.63,overcast clouds
1531,Port-Cartier,CA,50.0334,-66.8654,65.88,79,55,6.2,broken clouds
1532,Yeniseysk,RU,58.4497,92.1703,75.18,88,80,5.59,light rain
1533,Bullhead City,US,35.1478,-114.5683,90.82,52,0,4.61,clear sky
1534,Barmer,IN,25.75,71.3833,90.95,50,91,20.56,overcast clouds
1535,Boras,SE,57.721,12.9401,69.55,40,100,7.25,overcast clouds
1536,Grand-Lahou,CI,5.1367,-5.0242,77.83,76,99,9.04,overcast clouds
1537,Waddan,LY,29.1614,16.139,92.46,21,0,5.17,clear sky
1538,Bisira,PA,8.5196,-81.7115,60.8,96,99,5.39,overcast clouds
1539,Turhal,TR,40.3875,36.0811,87.53,33,0,4.16,clear sky
1540,Vilaka,LV,57.1846,27.6722,71.19,42,99,3.18,overcast clouds
1541,Jaguarao,BR,-32.5661,-53.3758,46.71,80,96,2.46,overcast clouds
1542,Olindina,BR,-11.3667,-38.3333,72.41,82,100,7.31,overcast clouds
1543,Rafai,CF,4.95,23.9167,71.13,86,100,4.65,light rain
1544,Huilong,CN,31.8111,121.655,83.46,85,59,7.87,broken clouds
1545,Soavinandriana,MG,-19.1667,46.7333,73.72,29,0,2.37,clear sky
1546,Gebre Guracha,ET,9.8,38.4,62.69,74,96,5.7,moderate rain
1547,Candelaria,PH,13.9311,121.4233,78.44,91,99,2.64,heavy intensity rain
1548,Nortelandia,BR,-14.4547,-56.8028,62.67,55,1,3.04,clear sky
1549,Jatai,BR,-17.8814,-51.7144,62.42,57,2,1.63,clear sky
1550,Sacramento,US,38.4666,-121.3177,74.3,78,0,8.05,clear sky
1551,La Orilla,MX,17.9833,-102.2333,76.24,82,88,4.43,overcast clouds
1552,Sabya,SA,17.1495,42.6254,98.22,48,98,11.9,overcast clouds
1553,Kochinda,IN,21.7333,84.35,94.96,51,100,8.86,overcast clouds
1554,Vershino-Shakhtaminskiy,RU,51.3012,117.8868,71.22,58,90,4.09,overcast clouds
1555,Makhu,IN,31.1033,74.9978,82.27,83,100,7.76,overcast clouds
1556,Luganville,VU,-15.5333,167.1667,77.52,83,100,4.23,overcast clouds
1557,Alekseyevsk,RU,57.8406,108.3492,66.85,82,92,4.85,light rain
1558,Talaya,RU,61.3833,152.75,56.07,66,97,11.65,overcast clouds
1559,Maamba,ZM,-17.3667,27.15,78.55,20,0,8.19,clear sky
1560,Mulanje,MW,-16.0316,35.5,81.41,30,0,4.47,clear sky
1561,Verkhoyansk,RU,67.5447,133.385,81.55,53,95,1.63,overcast clouds
1562,Ambon,ID,-3.6954,128.1814,78.94,89,40,4.61,light rain
1563,Mmabatho,ZA,-25.85,25.6333,57.16,38,0,4.61,clear sky
1564,Haimen,CN,23.1935,116.6142,84.09,76,20,16.91,light rain
1565,Abalak,RU,58.1286,68.5944,73.94,60,41,5.95,scattered clouds
1566,Barcelona,ES,41.3888,2.159,92.19,56,20,6.91,few clouds
1567,Barberton,ZA,-25.7884,31.0532,71.65,23,3,5.39,clear sky
1568,Galiakot,IN,23.5167,74.0,88.86,52,74,11.92,broken clouds
1569,Ibipeba,BR,-11.6408,-42.0111,63.7,87,3,6.69,clear sky
1570,Terme,TR,41.2092,36.9739,82.33,59,19,9.78,few clouds
1571,Wynyard,AU,-41.0,145.7167,48.97,89,100,18.3,light rain
1572,Mgachi,RU,51.05,142.2667,63.27,82,32,3.58,scattered clouds
1573,Alexandria,EG,31.2156,29.9553,84.45,58,7,12.26,clear sky
1574,Makurdi,NG,7.7411,8.5121,79.12,82,100,6.87,light rain
1575,Sernur,RU,56.9333,49.1536,72.79,62,45,7.45,scattered clouds
1576,Hailey,US,43.5196,-114.3153,63.88,36,0,11.5,clear sky
1577,Ust-Kuyga,RU,70.0167,135.6,77.86,51,99,2.84,overcast clouds
1578,Taloqan,AF,36.7361,69.5345,92.62,21,71,9.82,broken clouds
1579,Cururupu,BR,-1.8283,-44.8683,75.2,95,57,3.62,broken clouds
1580,Brainerd,US,46.358,-94.2008,71.55,64,20,5.75,few clouds
1581,Miles City,US,46.4083,-105.8406,67.17,68,0,10.36,clear sky
1582,Imperia,IT,43.9667,7.7833,84.54,33,4,6.71,clear sky
1583,Nichinan,JP,31.6,131.3667,83.88,89,67,14.0,broken clouds
1584,Poronaysk,RU,49.2167,143.1167,55.11,82,45,9.01,scattered clouds
1585,Kahramanmaras,TR,38.0,37.0,87.39,15,0,6.69,clear sky
1586,Mo I Rana,NO,66.3128,14.1428,67.32,73,97,1.01,overcast clouds
1587,Seydi,TM,39.4816,62.9137,99.03,15,2,10.38,clear sky
1588,Cherepet,RU,54.1178,36.3788,72.12,43,81,1.23,broken clouds
1589,Kiruna,SE,67.8557,20.2251,52.72,71,0,4.61,clear sky
1590,Ormara,PK,25.2088,64.6357,82.29,83,99,17.4,overcast clouds
1591,Nuqui,CO,5.7125,-77.2708,76.95,89,100,3.49,light rain
1592,De Aar,ZA,-30.6497,24.0123,50.36,34,0,10.0,clear sky
1593,Salamanca,ES,40.8333,-6.0,79.0,28,0,8.57,clear sky
1594,Ocosingo,MX,17.0667,-92.25,59.43,97,59,2.66,broken clouds
1595,Balagansk,RU,54.0103,103.0544,70.3,79,99,8.68,light rain
1596,Uacon,PH,15.6787,119.9403,79.18,88,100,7.9,heavy intensity rain
1597,Tripoli,LY,32.8752,13.1875,88.86,46,0,7.56,clear sky
1598,Voyvozh,RU,62.892,54.9635,63.46,94,100,6.02,light rain
1599,Shubarkuduk,KZ,49.1447,56.4872,85.03,28,39,9.26,scattered clouds
1600,Boffa,GN,10.1667,-14.0333,77.5,76,62,4.38,light rain
1601,Fomboni,KM,-12.28,43.7425,76.6,67,59,4.74,light rain
1602,Sao Jose De Ribamar,BR,-2.5619,-44.0542,79.18,84,19,10.33,few clouds
1603,Yako,BF,12.9667,-2.2667,85.42,56,73,10.51,broken clouds
1604,Yakeshi,CN,49.2833,120.7333,75.65,71,66,0.2,broken clouds
1605,Bud,US,39.447,-86.1758,68.68,90,100,5.5,overcast clouds
1606,Borovoy,RU,55.4333,86.0833,72.68,83,40,4.47,moderate rain
1607,Canico,PT,32.6333,-16.85,77.0,79,40,13.8,scattered clouds
1608,Kuusamo,FI,65.9667,29.1833,57.24,88,75,6.91,broken clouds
1609,Santa Helena De Goias,BR,-17.8136,-50.5969,65.39,52,6,2.86,clear sky
1610,Karachi,PK,24.9056,67.0822,85.82,74,75,13.8,broken clouds
1611,Kon Tum,VN,14.35,108.0,79.18,87,77,1.59,broken clouds
1612,Parelhas,BR,-6.6878,-36.6575,74.82,76,67,12.55,broken clouds
1613,Nieves,PH,15.3274,120.9485,85.51,90,100,4.99,heavy intensity rain
1614,Bonthe,SL,7.5264,-12.505,81.03,65,99,3.56,overcast clouds
1615,Kuala Selangor,MY,3.35,101.25,86.59,73,79,7.63,moderate rain
1616,Kapoeta,SS,4.7717,33.5903,77.13,69,82,6.29,light rain
1617,Kushima,JP,31.4583,131.2333,80.2,91,80,13.15,broken clouds
1618,Sukhobuzimskoye,RU,56.5,93.2728,77.54,68,97,6.35,light rain
1619,Nanakuli,US,21.3906,-158.1547,80.55,65,0,6.91,clear sky
1620,Gazi,GR,35.3253,25.0669,92.95,47,0,11.5,clear sky
1621,Hauterive,FR,46.0901,3.4459,81.36,33,0,4.74,clear sky
1622,South Venice,US,27.0531,-82.4243,78.98,94,0,8.05,clear sky
1623,Matiri,TZ,-10.75,34.9,73.31,41,30,0.98,scattered clouds
1624,Odoyev,RU,53.9393,36.6864,74.28,45,93,3.15,overcast clouds
1625,Sunbury,AU,-37.5833,144.7333,51.46,81,75,23.02,light rain
1626,Liptovsky Hradok,SK,49.0396,19.7234,61.43,98,100,5.53,overcast clouds
1627,Santa Catalina,PH,9.3337,122.8637,85.98,81,100,2.86,overcast clouds
1628,Lyngseidet,NO,69.5763,20.2189,59.0,52,100,2.59,overcast clouds
1629,Kyzyl,RU,51.7,94.45,73.22,53,99,8.16,overcast clouds
1630,Xining,CN,36.6167,101.7667,78.8,35,79,15.88,broken clouds
1631,Rocky Mountain House,CA,52.3668,-114.9188,55.51,100,32,3.44,scattered clouds
1632,Douglas,US,41.3,-96.167,68.86,93,0,5.75,clear sky
1633,Enid,US,36.3956,-97.8784,77.16,89,100,9.22,light rain
1634,Campbell River,CA,50.0163,-125.2446,69.26,92,2,8.46,clear sky
1635,Rudnogorsk,RU,57.2639,103.7519,67.82,77,67,3.87,broken clouds
1636,Dubti,ET,11.7361,41.0853,92.48,39,100,3.22,overcast clouds
1637,Murupara,NZ,-38.4667,176.7,35.67,97,5,2.37,clear sky
1638,Misratah,LY,32.3754,15.0925,88.23,51,0,10.8,clear sky
1639,Durham,US,36.0335,-78.8664,78.28,94,100,3.44,overcast clouds
1640,Mbanza-Ngungu,CD,-5.25,14.8667,79.95,44,46,7.83,scattered clouds
1641,Plettenberg Bay,ZA,-34.0527,23.3716,56.7,61,27,12.17,scattered clouds
1642,Pontes E Lacerda,BR,-15.2261,-59.3353,62.28,65,0,2.15,clear sky
1643,Kalmunai,LK,7.4167,81.8167,85.96,64,99,11.25,overcast clouds
1644,Grass Valley,US,39.2191,-121.0611,75.25,64,48,1.99,scattered clouds
1645,Dehloran,IR,32.6941,47.2679,110.01,16,0,8.52,clear sky
1646,Azanka,RU,58.0401,64.7893,74.55,57,61,4.9,broken clouds
1647,Oranjestad,AW,12.524,-70.027,80.38,86,22,25.21,few clouds
1648,Tsumeb,NA,-19.2333,17.7167,73.04,17,22,7.7,few clouds
1649,Iwanai,JP,42.9744,140.5089,73.51,98,100,1.99,overcast clouds
1650,Kawambwa,ZM,-9.7915,29.0791,83.8,22,12,4.94,few clouds
1651,Ratchaburi,TH,13.5833,99.5333,85.96,58,100,12.59,moderate rain
1652,Pueblo Nuevo,MX,23.3833,-105.3833,56.01,90,100,2.28,overcast clouds
1653,Jian,CN,27.1172,114.9793,92.66,52,4,5.21,clear sky
1654,Itaocara,BR,-21.6692,-42.0761,57.7,86,5,0.96,clear sky
1655,Dakar,SN,14.6937,-17.4441,82.53,74,40,2.3,scattered clouds
1656,Klintsy,RU,52.7602,32.2393,75.13,47,87,8.95,overcast clouds
1657,Kem,RU,64.9555,34.5793,59.47,68,100,11.54,overcast clouds
1658,Santiago Del Estero,AR,-27.7951,-64.2615,52.54,35,0,4.03,clear sky
1659,Sirumugai,IN,11.3333,77.0167,90.97,48,50,2.19,scattered clouds
1660,Zaozhuang,CN,34.8647,117.5542,85.03,76,82,3.24,broken clouds
1661,Kuytun,RU,54.3419,101.5036,74.03,63,92,10.33,light rain
1662,Isoka,ZM,-10.1606,32.6335,78.06,32,11,7.0,few clouds
1663,Sobolevo,RU,54.4299,31.8996,71.26,60,98,6.17,overcast clouds
1664,San Roque,ES,36.2107,-5.3842,76.03,78,75,11.5,broken clouds
1665,Balabac,PH,7.9868,117.0645,82.87,73,100,4.16,overcast clouds
1666,Palanca,RO,46.5333,26.1167,64.0,94,100,4.14,overcast clouds
1667,Sayyan,YE,15.1718,44.3244,72.18,39,100,9.66,overcast clouds
1668,Kandrian,PG,-6.2167,149.55,78.28,87,39,8.05,scattered clouds
1669,Torgau,DE,51.5667,13.0,82.29,43,11,9.35,few clouds
1670,Tubuala,PA,9.5167,-79.0333,81.07,83,100,14.32,overcast clouds
1671,Siverek,TR,37.755,39.3167,101.52,10,0,9.26,clear sky
1672,Norfolk,US,42.1668,-71.2495,67.71,88,0,3.58,clear sky
1673,Mahon,ES,39.8885,4.2658,88.36,48,20,14.97,few clouds
1674,Shushary,RU,59.8092,30.3817,67.98,72,40,4.47,scattered clouds
1675,Temozon,MX,20.8,-88.2167,71.82,99,56,2.48,broken clouds
1676,Sorata,BO,-15.7667,-68.6333,43.38,52,1,5.26,clear sky
1677,Chipinge,ZW,-20.1883,32.6236,76.55,15,0,2.19,clear sky
1678,Inongo,CD,-1.95,18.2667,78.06,55,2,3.76,clear sky
1679,Humaita,BR,-7.5061,-63.0208,68.68,61,38,1.7,scattered clouds
1680,Sheridan,US,44.8333,-106.9173,67.91,48,0,6.91,clear sky
1681,Vila Do Maio,CV,15.1333,-23.2167,77.79,78,100,12.73,overcast clouds
1682,Khairagarh,IN,26.95,77.8167,97.05,39,100,11.68,overcast clouds
1683,Taft,IR,31.7471,54.2088,89.55,33,40,4.61,scattered clouds
1684,Otukpo,NG,7.1913,8.1329,77.43,85,100,6.44,moderate rain
1685,Grootfontein,NA,-19.5667,18.1167,71.17,20,0,3.44,clear sky
1686,Pudozh,RU,61.8099,36.5345,65.08,55,49,8.99,scattered clouds
1687,Vagur,FO,61.4732,-6.8119,50.43,83,18,18.41,few clouds
1688,Jega,NG,12.2175,4.3792,78.89,78,99,5.39,overcast clouds
1689,Hingoli,IN,19.7167,77.15,86.54,61,99,7.76,overcast clouds
1690,Tias,ES,28.9611,-13.645,73.08,78,75,19.57,broken clouds
1691,Andros Town,BS,24.7,-77.7667,82.49,74,24,16.93,few clouds
1692,Zhuanghe,CN,39.7008,122.9911,76.24,94,100,7.72,overcast clouds
1693,Krishnarajasagara,IN,12.4089,76.5797,85.93,54,40,4.61,scattered clouds
1694,Kameshkovo,RU,56.3481,41.0047,73.96,32,65,6.49,broken clouds
1695,Great Yarmouth,GB,52.6083,1.7305,70.02,91,100,14.14,overcast clouds
1696,North Bend,US,43.4065,-124.2243,60.93,97,100,3.44,overcast clouds
1697,Ust-Maya,RU,60.4167,134.5333,77.63,61,12,4.85,few clouds
1698,Carson City,US,39.1638,-119.7674,76.75,49,0,3.44,clear sky
1699,Nova Olinda Do Norte,BR,-3.8881,-59.0942,73.26,93,98,2.51,overcast clouds
1700,Lesogorsk,RU,56.0458,99.5136,77.58,58,96,8.77,overcast clouds
1701,Dongsheng,CN,39.8161,109.9776,84.72,31,63,9.51,broken clouds
1702,Taywarah,AF,33.35,64.4167,76.73,21,13,8.68,few clouds
1703,Seybaplaya,MX,19.65,-90.6667,74.19,90,91,8.48,overcast clouds
1704,Jarvakandi,EE,58.7789,24.8258,72.95,43,67,3.06,broken clouds
1705,Caronport,CA,50.4501,-105.8179,60.98,98,51,5.61,broken clouds
1706,Cutro,IT,39.0353,16.9819,86.65,54,0,12.66,clear sky
1707,Borger,NL,52.9233,6.7931,71.82,78,100,11.83,moderate rain
1708,Kynashiv,UA,48.6705,28.9037,83.1,30,97,8.16,overcast clouds
1709,Safaga,EG,26.7292,33.9365,92.35,41,21,14.56,few clouds
1710,Novopokrovka,UA,49.8425,36.5477,83.08,32,24,12.17,few clouds
1711,Soroti,UG,1.7146,33.6111,79.79,53,62,3.49,broken clouds
1712,Derzhavinsk,KZ,51.1,66.3167,76.24,45,84,9.8,broken clouds
1713,Mugumu,TZ,-1.85,34.7,78.17,42,92,2.35,overcast clouds
1714,Manuk Mangkaw,PH,4.8,119.85,81.93,75,100,8.99,light rain
1715,Bolobo,CD,-2.1667,16.2333,84.83,45,5,6.64,clear sky
1716,Tecoanapa,MX,16.5167,-98.75,78.3,83,95,5.66,overcast clouds
1717,Ipatovo,RU,45.7181,42.9036,96.48,23,0,11.72,clear sky
1718,Nikel,RU,69.4128,30.222,57.38,84,99,3.36,overcast clouds
1719,Lashio,MM,22.9333,97.75,72.59,90,100,2.62,overcast clouds
1720,Parry Sound,CA,45.3501,-80.033,59.05,94,50,6.49,scattered clouds
1721,Wasilla,US,61.5814,-149.4394,59.81,88,100,6.91,overcast clouds
1722,Coxim,BR,-18.5067,-54.76,63.12,63,0,3.33,clear sky
1723,Novyy Urgal,RU,51.0736,132.5642,77.43,69,72,3.71,broken clouds
1724,Vitim,RU,59.4511,112.5578,76.35,55,98,1.86,overcast clouds
1725,Great Bend,US,38.3645,-98.7648,69.04,94,20,0.0,mist
1726,Satinka,RU,52.3792,41.6819,78.66,34,18,11.32,few clouds
1727,Hof,DE,50.3167,11.9167,74.44,58,20,10.0,few clouds
1728,Agbor,NG,6.2518,6.1934,78.22,82,100,7.99,overcast clouds
1729,Den Helder,NL,52.9599,4.7593,68.02,99,75,13.0,broken clouds
1730,Odweyne,SO,9.4092,45.064,86.86,33,36,23.55,scattered clouds
1731,Panalingaan,PH,8.7842,117.4231,81.12,82,100,5.61,overcast clouds
1732,Briancon,FR,44.9,6.65,78.35,36,0,3.67,clear sky
1733,Aktau,KZ,43.65,51.2,90.18,47,10,6.46,clear sky
1734,Black River,JM,18.0264,-77.8487,77.13,85,0,5.17,clear sky
1735,Aquiraz,BR,-3.9014,-38.3911,75.29,90,87,8.19,overcast clouds
1736,Kostomuksha,RU,64.571,30.5767,49.68,97,100,6.69,overcast clouds
1737,Asuncion,PY,-25.3007,-57.6359,51.24,82,0,4.61,clear sky
1738,Shitkino,RU,56.3703,98.3543,77.0,63,100,8.59,light rain
