City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1916,Tubmanburg,LR,80.96,broken clouds,6.8708,-10.8172,LITTLE WAY GUEST HOUSE
1918,Tukuran,PH,79.54,light rain,7.8551,123.5752,AJV Mariner's Inn
1919,Gornozavodsk,RU,72.75,overcast clouds,58.3758,58.3211,Hotel Ural
1922,Nova Vicosa,BR,71.24,overcast clouds,-17.8919,-39.3719,Pousada Porto do Sol
1925,Doka,SD,79.34,broken clouds,13.5167,35.7667,Um Rakuba Refugee Camp
1928,Cananea,MX,65.08,scattered clouds,30.95,-110.3,Casas Montoya
1929,Ordu,TR,66.7,clear sky,40.9086,37.6845,Orencik Koyu Muhtarligi
1931,Saint-Georges,GD,76.68,broken clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
1932,Cansancao,BR,68.47,broken clouds,-10.6672,-39.4992,MIGUEL
1933,Palencia,ES,79.95,clear sky,42.4167,-4.5,Hotel Area de Servicio Los Chopos
1935,Mahibadhoo,MV,78.82,heavy intensity rain,3.7833,72.9667,Omadhoo Inn
1936,Zemio,CF,69.31,light rain,5.0314,25.1361,OCHA Office
1937,Haifa,IL,87.21,few clouds,32.8156,34.9892,Dan Panorama Haifa Hotel
1938,Lethbridge,CA,62.65,few clouds,49.7,-112.8186,Days Inn by Wyndham Lethbridge
1939,Ploemeur,FR,70.63,overcast clouds,47.7333,-3.4333,Best Western Plus Hotel Les Rives Du Ter
1940,Terra Santa,BR,71.04,overcast clouds,-2.1042,-56.4869,Hotel Sarah
1942,Kayan,MM,87.94,overcast clouds,16.9056,96.5631,ဖြိုးရတနာ ရွှေဆိုင်
1943,Longido,TZ,78.57,scattered clouds,-2.7333,36.6833,Longido Mountain Lodge
1945,Niamey,NE,86.29,clear sky,13.5137,2.1098,Soluxe Hotel Niamey
1946,Ryotsu,JP,82.98,broken clouds,38.0833,138.4333,Sadokamoko Onsen Kohanno Yado Yoshidaya
1948,Sinazongwe,ZM,72.88,clear sky,-17.2614,27.4618,Lakeview Lodge
1949,Kangasala,FI,67.98,light rain,61.4638,24.076,Hepesa Oy
1950,Gloversville,US,60.3,clear sky,43.0528,-74.3438,"Holiday Inn Johnstown-Gloversville, an IHG Hotel"
1951,Tariba,VE,73.96,broken clouds,7.8188,-72.2243,Hotel Las Lomas
1952,Severnoye,RU,75.54,light rain,56.3491,78.3619,Gostinitsa Severyanka
1953,Kitchener,CA,62.62,mist,43.4254,-80.5112,The Walper Hotel
1954,Satellite Beach,US,82.09,clear sky,28.1761,-80.5901,Radisson Suite Hotel Oceanfront
1956,Bolgatanga,GH,85.48,broken clouds,10.7856,-0.8514,Mama's Place
1957,Navsari,IN,87.69,scattered clouds,20.9524,72.9324,Circuit House
1958,Utete,TZ,87.71,light rain,-7.986,38.758,River View Lodge
1959,Sol-Iletsk,RU,78.57,broken clouds,51.1631,54.9918,Raduzhnaya
1960,Roman,RO,72.45,light rain,46.9167,26.9167,MOTEL CASA ROMASCANA
1963,Soure,BR,78.28,overcast clouds,-0.7167,-48.5233,Casarão da Amazônia
1964,Namtsy,RU,78.87,overcast clouds,62.7161,129.6658,"""Эңсиэли Киин"""
1965,La Foa,NC,65.46,broken clouds,-21.7108,165.8276,Naina Park Resort
1967,Korcula,HR,79.16,clear sky,42.9622,17.1369,Marko Polo Hotel by Aminess
1970,Thiruvananthapuram,IN,85.98,few clouds,8.4833,76.9167,Hotel Residency Tower
1971,Granada,ES,81.12,clear sky,37.25,-3.25,CORTIJO EL AVELLANO
1972,Tevaitoa,PF,78.94,light rain,-16.7833,-151.5,Hôtel Raiatea Lodge
1973,Astoria,US,60.6,fog,46.1879,-123.8313,Best Western Astoria Bayfront Hotel
1976,Maumere,ID,78.55,scattered clouds,-8.6199,122.2111,Sylvia Hotel
1977,Norrtalje,SE,74.43,overcast clouds,59.758,18.705,Norrtälje Vandrarhem Hvilan
1978,Kepala Batas,MY,88.92,few clouds,5.5171,100.4265,OYO 44016 Rafik Ali Motel
1979,Price,US,63.66,clear sky,39.5994,-110.8107,National 9 - Price River Inn
1980,Tucurui,BR,72.81,overcast clouds,-3.7661,-49.6725,BBB Rooms Centro Tucurui PA
1981,Nakhon Phanom,TH,89.4,overcast clouds,17.3333,104.4167,ป่ายางรีสอร์ท
1982,At-Bashi,KG,73.78,broken clouds,41.1702,75.8106,Hostel At-Bashy
1983,Susanville,US,76.84,clear sky,40.4163,-120.653,Comfort Inn & Suites
1984,Mumbwa,ZM,79.48,clear sky,-14.9783,27.0619,Mumbwa Motel
1985,Novobiryusinskiy,RU,75.4,light rain,56.9578,97.7076,Gostinitsa
1986,Prince George,CA,66.25,broken clouds,53.9166,-122.753,Canadas Best Value Inn Prince George
1987,Coruripe,BR,75.51,scattered clouds,-10.1256,-36.1756,Pousada e Hotel Litoral Sul
1988,Mingyue,CN,76.14,light rain,43.1069,128.9217,安图土地大厦
1989,Gezing,AT,73.11,broken clouds,47.9178,13.1299,Landhaus Brieger
1991,Noyabrsk,RU,65.84,clear sky,63.1994,75.4507,Hotel Uyutnaya
1992,Kosh-Agach,RU,69.96,overcast clouds,50.0,88.6667,Fermerskiy Dom v Kosh-Agache
1994,Kotaparh,IN,85.24,light rain,19.15,82.35,Atul Pattnaik
1995,El Penon,CO,74.32,overcast clouds,8.9892,-73.9486,Hotel Rio Grande
1997,Tallahassee,US,74.32,clear sky,30.4383,-84.2807,Four Points by Sheraton Tallahassee Downtown
2000,Saint-Vallier,FR,86.97,clear sky,46.6411,4.3711,New Konine - Hôtel Restaurant
2001,High Rock,BS,83.16,clear sky,26.6208,-78.2833,Hideaway Bahamas Beach Club
2004,Kincardine,GB,60.51,overcast clouds,56.0667,-3.7167,Premier Inn Falkirk North hotel
2005,Zaragoza,ES,79.86,clear sky,41.6561,-0.8773,Hotel Goya
2006,Grojec,PL,65.14,overcast clouds,51.8625,20.8676,Guest Rooms ZACISZE
2007,Sitangkai,PH,82.11,light rain,4.6628,119.3928,Ama House
2010,Puteyets,RU,71.02,overcast clouds,65.1716,57.091,"Sot ""Agrarnik"""
2012,Fortuna Foothills,US,86.09,clear sky,32.6578,-114.4119,Fortuna De Oro RV Park
2013,Marica,BR,66.11,broken clouds,-22.9194,-42.8186,Marica Hills
2016,Putnam,US,73.69,overcast clouds,36.1667,-85.65,Twin Lakes Catfish Farm
2017,Titay,PH,78.13,moderate rain,7.8125,122.5344,Lumbia Garden Resort
2018,Pimentel,PE,61.66,overcast clouds,-6.8367,-79.9342,Hotel Puerto del Sol
2019,Cervo,ES,68.97,overcast clouds,43.6702,-7.4101,Hotel Spa Galatea
2020,Nakambala,ZM,80.1,clear sky,-15.8324,27.7799,Staff Area
2021,Kargasok,RU,62.96,overcast clouds,59.0556,80.8572,Hotel Kargasok
2025,Gambiran,ID,80.6,overcast clouds,-6.7988,111.4951,GUBUK KU
2028,Nerchinskiy Zavod,RU,71.31,overcast clouds,51.3088,119.61,Gostinitsa
2029,Caramoan,PH,82.17,overcast clouds,13.7707,123.8631,LBB Ricardo's Inn Unit A
